code,country,year,peak_age,peak_asfr,wall_200,wall_1000,gap_200
USA,United States of America,1959,23,0.26535,44,46,21
USA,United States of America,1960,22,0.26686,43,46,21
USA,United States of America,1961,23,0.26344,43,46,20
USA,United States of America,1962,23,0.25338,43,46,20
USA,United States of America,1963,23,0.24374,43,46,20
USA,United States of America,1964,23,0.23064,43,46,20
USA,United States of America,1965,23,0.20798,43,45,20
USA,United States of America,1966,23,0.19531,43,45,20
USA,United States of America,1967,23,0.18793,43,45,20
USA,United States of America,1968,23,0.17677,43,45,20
USA,United States of America,1969,23,0.17858,43,45,20
USA,United States of America,1970,23,0.17726,42,45,19
USA,United States of America,1971,23,0.16381,42,45,19
USA,United States of America,1972,23,0.13953,42,45,19
USA,United States of America,1973,23,0.12818,42,44,19
USA,United States of America,1974,23,0.12583,41,44,18
USA,United States of America,1975,25,0.12103,41,44,16
USA,United States of America,1976,25,0.11856,41,44,16
USA,United States of America,1977,25,0.12237,41,44,16
USA,United States of America,1978,25,0.11818,41,44,16
USA,United States of America,1979,24,0.1206,41,44,17
USA,United States of America,1980,25,0.12176,40,44,15
USA,United States of America,1981,25,0.11967,41,44,16
USA,United States of America,1982,25,0.11878,41,44,16
USA,United States of America,1983,25,0.11515,40,44,15
USA,United States of America,1984,24,0.11457,40,44,16
USA,United States of America,1985,25,0.11771,41,44,16
USA,United States of America,1986,26,0.11555,41,44,15
USA,United States of America,1987,26,0.11622,41,44,15
USA,United States of America,1988,26,0.11864,41,44,15
USA,United States of America,1989,26,0.12223,41,44,15
USA,United States of America,1990,26,0.1254,41,44,15
USA,United States of America,1991,26,0.12104,41,44,15
USA,United States of America,1992,28,0.11997,41,44,13
USA,United States of America,1993,28,0.11677,41,44,13
USA,United States of America,1994,28,0.11401,42,44,14
USA,United States of America,1995,28,0.11267,42,44,14
USA,United States of America,1996,28,0.11196,42,44,14
USA,United States of America,1997,22,0.11047,42,44,20
USA,United States of America,1998,22,0.11208,42,44,20
USA,United States of America,1999,26,0.11274,42,45,16
USA,United States of America,2000,26,0.11525,42,45,16
USA,United States of America,2001,27,0.11422,42,45,15
USA,United States of America,2002,28,0.11523,42,45,14
USA,United States of America,2003,29,0.1179,42,45,13
USA,United States of America,2004,29,0.11867,42,45,13
USA,United States of America,2005,29,0.11966,42,45,13
USA,United States of America,2006,29,0.12193,42,45,13
USA,United States of America,2007,29,0.12385,42,45,13
USA,United States of America,2008,29,0.11873,43,45,14
USA,United States of America,2009,29,0.11574,43,45,14
USA,United States of America,2010,29,0.11221,43,45,14
USA,United States of America,2011,29,0.11261,43,45,14
USA,United States of America,2012,29,0.11288,43,45,14
USA,United States of America,2013,29,0.11349,43,45,14
USA,United States of America,2014,29,0.11536,43,45,14
USA,United States of America,2015,29,0.11535,43,45,14
USA,United States of America,2016,29,0.11486,43,45,14
USA,United States of America,2017,29,0.11103,43,46,14
USA,United States of America,2018,30,0.10895,43,46,13
USA,United States of America,2019,30,0.10585,43,46,13
USA,United States of America,2020,31,0.1017,43,46,12
USA,United States of America,2021,31,0.10438,43,46,12
USA,United States of America,2022,31,0.10349,43,46,12
USA,United States of America,2023,30,0.10088,43,46,13
USA,United States of America,2024,30,0.10176,43,46,13
